HG003_v4.2.1_comphetsnp10bp_slop50	GenomeSpecific/GRCh37_HG003_v4.2.1_comphetsnp10bp_slop50.bed.gz
HG003_v4.2.1_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG003_v4.2.1_complexandSVs_alldifficultregions.bed.gz
HG003_v4.2.1_complexandSVs	GenomeSpecific/GRCh37_HG003_v4.2.1_complexandSVs.bed.gz
HG003_v4.2.1_complexindel10bp_slop50	GenomeSpecific/GRCh37_HG003_v4.2.1_complexindel10bp_slop50.bed.gz
HG003_v4.2.1_notin_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG003_v4.2.1_notin_complexandSVs_alldifficultregions.bed.gz
HG003_v4.2.1_othercomplexwithin10bp_slop50	GenomeSpecific/GRCh37_HG003_v4.2.1_othercomplexwithin10bp_slop50.bed.gz
HG003_v4.2.1_snpswithin10bp_slop50	GenomeSpecific/GRCh37_HG003_v4.2.1_snpswithin10bp_slop50.bed.gz
HG004_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection	GenomeSpecific/GRCh37_HG004_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection.bed.gz
HG004_v4.2.1_CNV_CCSandONT_elliptical_outlier	GenomeSpecific/GRCh37_HG004_v4.2.1_CNV_CCSandONT_elliptical_outlier.bed.gz
HG004_v4.2.1_SV_pbsv_slop25percent	GenomeSpecific/GRCh37_HG004_v4.2.1_SV_pbsv_slop25percent.bed.gz
HG004_v4.2.1_CNVsandSVs	GenomeSpecific/GRCh37_HG004_v4.2.1_CNVsandSVs.bed.gz
HG004_v4.2.1_comphetindel10bp_slop50	GenomeSpecific/GRCh37_HG004_v4.2.1_comphetindel10bp_slop50.bed.gz
HG004_v4.2.1_comphetsnp10bp_slop50	GenomeSpecific/GRCh37_HG004_v4.2.1_comphetsnp10bp_slop50.bed.gz
HG004_v4.2.1_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG004_v4.2.1_complexandSVs_alldifficultregions.bed.gz
HG004_v4.2.1_complexandSVs	GenomeSpecific/GRCh37_HG004_v4.2.1_complexandSVs.bed.gz
HG004_v4.2.1_complexindel10bp_slop50	GenomeSpecific/GRCh37_HG004_v4.2.1_complexindel10bp_slop50.bed.gz
HG004_v4.2.1_notin_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG004_v4.2.1_notin_complexandSVs_alldifficultregions.bed.gz
HG004_v4.2.1_othercomplexwithin10bp_slop50	GenomeSpecific/GRCh37_HG004_v4.2.1_othercomplexwithin10bp_slop50.bed.gz
HG004_v4.2.1_snpswithin10bp_slop50	GenomeSpecific/GRCh37_HG004_v4.2.1_snpswithin10bp_slop50.bed.gz
HG005_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection	GenomeSpecific/GRCh37_HG005_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection.bed.gz
HG005_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent	GenomeSpecific/GRCh37_HG005_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent.bed.gz
HG005_v4.2.1_CNV_CCSandONT_elliptical_outlier	GenomeSpecific/GRCh37_HG005_v4.2.1_CNV_CCSandONT_elliptical_outlier.bed.gz
HG005_v4.2.1_inversions_slop25percent	GenomeSpecific/GRCh37_HG005_v4.2.1_inversions_slop25percent.bed.gz
HG005_v4.2.1_CNVsandSVs	GenomeSpecific/GRCh37_HG005_v4.2.1_CNVsandSVs.bed.gz
HG005_v4.2.1_comphetindel10bp_slop50	GenomeSpecific/GRCh37_HG005_v4.2.1_comphetindel10bp_slop50.bed.gz
HG005_v4.2.1_comphetsnp10bp_slop50	GenomeSpecific/GRCh37_HG005_v4.2.1_comphetsnp10bp_slop50.bed.gz
HG005_v4.2.1_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG005_v4.2.1_complexandSVs_alldifficultregions.bed.gz
HG005_v4.2.1_complexandSVs	GenomeSpecific/GRCh37_HG005_v4.2.1_complexandSVs.bed.gz
HG005_v4.2.1_complexindel10bp_slop50	GenomeSpecific/GRCh37_HG005_v4.2.1_complexindel10bp_slop50.bed.gz
HG005_v4.2.1_notin_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG005_v4.2.1_notin_complexandSVs_alldifficultregions.bed.gz
HG005_v4.2.1_othercomplexwithin10bp_slop50	GenomeSpecific/GRCh37_HG005_v4.2.1_othercomplexwithin10bp_slop50.bed.gz
HG005_v4.2.1_snpswithin10bp_slop50	GenomeSpecific/GRCh37_HG005_v4.2.1_snpswithin10bp_slop50.bed.gz
HG006_v4.2.1_CNVsandSVs	GenomeSpecific/GRCh37_HG006_v4.2.1_CNVsandSVs.bed.gz
HG006_v4.2.1_comphetindel10bp_slop50	GenomeSpecific/GRCh37_HG006_v4.2.1_comphetindel10bp_slop50.bed.gz
HG006_v4.2.1_comphetsnp10bp_slop50	GenomeSpecific/GRCh37_HG006_v4.2.1_comphetsnp10bp_slop50.bed.gz
HG006_v4.2.1_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG006_v4.2.1_complexandSVs_alldifficultregions.bed.gz
HG006_v4.2.1_complexandSVs	GenomeSpecific/GRCh37_HG006_v4.2.1_complexandSVs.bed.gz
HG006_v4.2.1_complexindel10bp_slop50	GenomeSpecific/GRCh37_HG006_v4.2.1_complexindel10bp_slop50.bed.gz
HG006_v4.2.1_notin_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG006_v4.2.1_notin_complexandSVs_alldifficultregions.bed.gz
HG006_v4.2.1_othercomplexwithin10bp_slop50	GenomeSpecific/GRCh37_HG006_v4.2.1_othercomplexwithin10bp_slop50.bed.gz
HG006_v4.2.1_snpswithin10bp_slop50	GenomeSpecific/GRCh37_HG006_v4.2.1_snpswithin10bp_slop50.bed.gz
HG006_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection	GenomeSpecific/GRCh37_HG006_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection.bed.gz
HG006_v4.2.1_SV_pbsv_slop25percent	GenomeSpecific/GRCh37_HG006_v4.2.1_SV_pbsv_slop25percent.bed.gz
HG006_v4.2.1_CNV_CCSandONT_elliptical_outlier	GenomeSpecific/GRCh37_HG006_v4.2.1_CNV_CCSandONT_elliptical_outlier.bed.gz
HG007_v4.2.1_CNVsandSVs	GenomeSpecific/GRCh37_HG007_v4.2.1_CNVsandSVs.bed.gz
HG007_v4.2.1_comphetindel10bp_slop50	GenomeSpecific/GRCh37_HG007_v4.2.1_comphetindel10bp_slop50.bed.gz
HG007_v4.2.1_comphetsnp10bp_slop50	GenomeSpecific/GRCh37_HG007_v4.2.1_comphetsnp10bp_slop50.bed.gz
HG007_v4.2.1_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG007_v4.2.1_complexandSVs_alldifficultregions.bed.gz
HG007_v4.2.1_complexandSVs	GenomeSpecific/GRCh37_HG007_v4.2.1_complexandSVs.bed.gz
HG007_v4.2.1_complexindel10bp_slop50	GenomeSpecific/GRCh37_HG007_v4.2.1_complexindel10bp_slop50.bed.gz
HG007_v4.2.1_notin_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG007_v4.2.1_notin_complexandSVs_alldifficultregions.bed.gz
HG007_v4.2.1_othercomplexwithin10bp_slop50	GenomeSpecific/GRCh37_HG007_v4.2.1_othercomplexwithin10bp_slop50.bed.gz
HG007_v4.2.1_snpswithin10bp_slop50	GenomeSpecific/GRCh37_HG007_v4.2.1_snpswithin10bp_slop50.bed.gz
HG007_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection	GenomeSpecific/GRCh37_HG007_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection.bed.gz
HG007_v4.2.1_SV_pbsv_slop25percent	GenomeSpecific/GRCh37_HG007_v4.2.1_SV_pbsv_slop25percent.bed.gz
HG007_v4.2.1_CNV_CCSandONT_elliptical_outlier	GenomeSpecific/GRCh37_HG007_v4.2.1_CNV_CCSandONT_elliptical_outlier.bed.gz
HG002_v4.2.1_Tier1plusTier2_v0.6.1_slop25percent	GenomeSpecific/GRCh37_HG002_v4.2.1_Tier1plusTier2_v0.6.1_slop25percent.bed.gz
HG002_v4.2.1_CNV_CCSandONT_elliptical_outlier	GenomeSpecific/GRCh37_HG002_v4.2.1_CNV_CCSandONT_elliptical_outlier.bed.gz
HG002_v4.2.1_CNV_gt2assemblycontigs_ONTCanu_ONTFlye_CCSCanu	GenomeSpecific/GRCh37_HG002_v4.2.1_CNV_gt2assemblycontigs_ONTCanu_ONTFlye_CCSCanu.bed.gz
HG002_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection	GenomeSpecific/GRCh37_HG002_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection.bed.gz
HG002_v4.2.1_CNVsandSVs	GenomeSpecific/GRCh37_HG002_v4.2.1_CNVsandSVs.bed.gz
HG002_v4.2.1_comphetindel10bp_slop50.	GenomeSpecific/GRCh37_HG002_v4.2.1_comphetindel10bp_slop50.bed.gz
HG002_v4.2.1_comphetsnp10bp_slop50	GenomeSpecific/GRCh37_HG002_v4.2.1_comphetsnp10bp_slop50.bed.gz
HG002_v4.2.1_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG002_v4.2.1_complexandSVs_alldifficultregions.bed.gz
HG002_v4.2.1_complexandSVs	GenomeSpecific/GRCh37_HG002_v4.2.1_complexandSVs.bed.gz
HG002_v4.2.1_complexindel10bp_slop50	GenomeSpecific/GRCh37_HG002_v4.2.1_complexindel10bp_slop50.bed.gz
HG002_v4.2.1_inversions_slop25percent	GenomeSpecific/GRCh37_HG002_v4.2.1_inversions_slop25percent.bed.gz
HG002_v4.2.1_notin_complexandSVs_alldifficultregions	GenomeSpecific/GRCh37_HG002_v4.2.1_notin_complexandSVs_alldifficultregions.bed.gz
HG002_v4.2.1_othercomplexwithin10bp_slop50	GenomeSpecific/GRCh37_HG002_v4.2.1_othercomplexwithin10bp_slop50.bed.gz
HG002_v4.2.1_snpswithin10bp_slop50	GenomeSpecific/GRCh37_HG002_v4.2.1_snpswithin10bp_slop50.bed.gz
HG002_hifiasmv0.11_ComplexVar_in_TRgt100	GenomeSpecific/GRCh37_HG002_hifiasmv0.11_ComplexVar_in_TRgt100.bed.gz
HG002_v4.2.1_Tier1plusTier2_v0.6.1	GenomeSpecific/GRCh37_HG002_v4.2.1_Tier1plusTier2_v0.6.1.bed.gz
AllHomopolymers_gt6bp_imperfectgt10bp_slop5	LowComplexity/GRCh37_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz
AllTandemRepeats_201to10000bp_slop5	LowComplexity/GRCh37_AllTandemRepeats_201to10000bp_slop5.bed.gz
AllTandemRepeats_51to200bp_slop5	LowComplexity/GRCh37_AllTandemRepeats_51to200bp_slop5.bed.gz
AllTandemRepeats_gt10000bp_slop5	LowComplexity/GRCh37_AllTandemRepeats_gt10000bp_slop5.bed.gz
AllTandemRepeats_gt100bp_slop5	LowComplexity/GRCh37_AllTandemRepeats_gt100bp_slop5.bed.gz
AllTandemRepeats_lt51bp_slop5	LowComplexity/GRCh37_AllTandemRepeats_lt51bp_slop5.bed.gz
AllTandemRepeatsandHomopolymers_slop5	LowComplexity/GRCh37_AllTandemRepeatsandHomopolymers_slop5.bed.gz
notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5	LowComplexity/GRCh37_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz
notinAllTandemRepeatsandHomopolymers_slop5	LowComplexity/GRCh37_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz
SimpleRepeat_diTR_11to50_slop5	LowComplexity/GRCh37_SimpleRepeat_diTR_11to50_slop5.bed.gz
SimpleRepeat_diTR_51to200_slop5	LowComplexity/GRCh37_SimpleRepeat_diTR_51to200_slop5.bed.gz
SimpleRepeat_diTR_gt200_slop5	LowComplexity/GRCh37_SimpleRepeat_diTR_gt200_slop5.bed.gz
SimpleRepeat_homopolymer_4to6_slop5	LowComplexity/GRCh37_SimpleRepeat_homopolymer_4to6_slop5.bed.gz
SimpleRepeat_homopolymer_7to11_slop5	LowComplexity/GRCh37_SimpleRepeat_homopolymer_7to11_slop5.bed.gz
SimpleRepeat_homopolymer_gt11_slop5	LowComplexity/GRCh37_SimpleRepeat_homopolymer_gt11_slop5.bed.gz
SimpleRepeat_homopolymer_gt20_slop5	LowComplexity/GRCh37_SimpleRepeat_homopolymer_gt20_slop5.bed.gz
SimpleRepeat_imperfecthomopolgt10_slop5	LowComplexity/GRCh37_SimpleRepeat_imperfecthomopolgt10_slop5.bed.gz
SimpleRepeat_imperfecthomopolgt20_slop5	LowComplexity/GRCh37_SimpleRepeat_imperfecthomopolgt20_slop5.bed.gz
SimpleRepeat_quadTR_20to50_slop5	LowComplexity/GRCh37_SimpleRepeat_quadTR_20to50_slop5.bed.gz
SimpleRepeat_quadTR_51to200_slop5	LowComplexity/GRCh37_SimpleRepeat_quadTR_51to200_slop5.bed.gz
SimpleRepeat_quadTR_gt200_slop5	LowComplexity/GRCh37_SimpleRepeat_quadTR_gt200_slop5.bed.gz
SimpleRepeat_triTR_15to50_slop5	LowComplexity/GRCh37_SimpleRepeat_triTR_15to50_slop5.bed.gz
SimpleRepeat_triTR_51to200_slop5	LowComplexity/GRCh37_SimpleRepeat_triTR_51to200_slop5.bed.gz
SimpleRepeat_triTR_gt200_slop5	LowComplexity/GRCh37_SimpleRepeat_triTR_gt200_slop5.bed.gz
satellites_slop5	LowComplexity/GRCh37_satellites_slop5.bed.gz
notinsatellites_slop5	LowComplexity/GRCh37_notinsatellites_slop5.bed.gz
allTandemRepeats	LowComplexity/GRCh37_allTandemRepeats.bed.gz
notinallTandemRepeats	LowComplexity/GRCh37_notinallTandemRepeats.bed.gz
lowmappabilityall	mappability/GRCh37_lowmappabilityall.bed.gz
nonunique_l100_m2_e1	mappability/GRCh37_nonunique_l100_m2_e1.bed.gz
nonunique_l250_m0_e0	mappability/GRCh37_nonunique_l250_m0_e0.bed.gz
notinlowmappabilityall	mappability/GRCh37_notinlowmappabilityall.bed.gz
KIR	OtherDifficult/GRCh37_KIR.bed.gz
allOtherDifficultregions	OtherDifficult/GRCh37_allOtherDifficultregions.bed.gz
contigs_lt500kb	OtherDifficult/GRCh37_contigs_lt500kb.bed.gz
gaps_slop15kb	OtherDifficult/GRCh37_gaps_slop15kb.bed.gz
hg38_minimap2_asm20_N10_gt1contig_gt1kb	OtherDifficult/GRCh37_hg38_minimap2_asm20_N10_gt1contig_gt1kb.bed.gz
hg38_minimap2_asm20_N10_nocovgt1kb	OtherDifficult/GRCh37_hg38_minimap2_asm20_N10_nocovgt1kb.bed.gz
hs37d5_decoy_alignments	OtherDifficult/GRCh37_hs37d5_decoy_alignments.bed.gz
L1H_gt500	OtherDifficult/GRCh37_L1H_gt500.bed.gz
MHC	OtherDifficult/GRCh37_MHC.bed.gz
missing_and_multiple_alignments_of_GRCh38	OtherDifficult/GRCh37_missing_and_multiple_alignments_of_GRCh38.bed.gz
VDJ	OtherDifficult/GRCh37_VDJ.bed.gz
chainSelf_gt10kb	SegmentalDuplications/GRCh37_chainSelf_gt10kb.bed.gz
chainSelf	SegmentalDuplications/GRCh37_chainSelf.bed.gz
gt5segdups_gt10kb_gt99percidentity	SegmentalDuplications/GRCh37_gt5segdups_gt10kb_gt99percidentity.bed.gz
notinchainSelf_gt10kb	SegmentalDuplications/GRCh37_notinchainSelf_gt10kb.bed.gz
notinchainSelf	SegmentalDuplications/GRCh37_notinchainSelf.bed.gz
notinsegdups_gt10kb	SegmentalDuplications/GRCh37_notinsegdups_gt10kb.bed.gz
notinsegdups	SegmentalDuplications/GRCh37_notinsegdups.bed.gz
segdups_gt10kb	SegmentalDuplications/GRCh37_segdups_gt10kb.bed.gz
segdups	SegmentalDuplications/GRCh37_segdups.bed.gz
alldifficultregions	Union/GRCh37_alldifficultregions.bed.gz
alllowmapandsegdupregions	Union/GRCh37_alllowmapandsegdupregions.bed.gz
notinalldifficultregions	Union/GRCh37_notinalldifficultregions.bed.gz
notinalllowmapandsegdupregions	Union/GRCh37_notinalllowmapandsegdupregions.bed.gz
AllAutosomes	XY/GRCh37_AllAutosomes.bed.gz
chrX_PAR	XY/GRCh37_chrX_PAR.bed.gz
chrX_ampliconic	XY/GRCh37_chrX_ampliconic.bed.gz
chrX_XTR	XY/GRCh37_chrX_XTR.bed.gz
chrX_nonPAR	XY/GRCh37_chrX_nonPAR.bed.gz
chrY_PAR	XY/GRCh37_chrY_PAR.bed.gz
chrY_ampliconic	XY/GRCh37_chrY_ampliconic.bed.gz
chrY_XTR	XY/GRCh37_chrY_XTR.bed.gz
chrY_nonPAR	XY/GRCh37_chrY_nonPAR.bed.gz
